Date,IEFA,IEMG,IJH,IJR,IVV,IWF,IWM,QQQ,RSP,SCHD,SPY,VEA,VGT,VIG,VO,VOO,VTI,VTV,VUG,VWO,VXUS,XLE,XLF,XLG,XLK
2023-05-25,62.465904235839844,44.927669525146484,47.09691619873047,90.18241119384766,406.0831298828125,251.85513305664062,170.2434539794922,335.9150085449219,136.03573608398438,22.998844146728516,404.8084716796875,42.34426498413086,402.92108154296875,147.9820556640625,197.0681915283203,371.5473327636719,200.5542449951172,129.00074768066406,258.23858642578125,36.68063735961914,51.29214859008789,74.60094451904297,30.92535400390625,32.154380798339844,158.11865234375
2023-05-26,63.036922454833984,45.66202163696289,47.54935836791992,91.18055725097656,411.4165954589844,256.39776611328125,172.17881774902344,344.4977722167969,137.17324829101562,23.25974464416504,410.0509948730469,42.7391242980957,413.6139831542969,149.44302368164062,199.05406188964844,376.3754577636719,203.19711303710938,129.977294921875,263.1009216308594,37.28885269165039,51.89249038696289,74.3084945678711,31.177806854248047,32.6999397277832,162.60867309570312
2023-05-30,62.42845916748047,45.16304016113281,47.51424789428711,90.75415802001953,411.49456787109375,257.0707702636719,171.54347229003906,346.06005859375,136.93020629882812,23.173877716064453,410.20721435546875,42.37246322631836,415.77825927734375,149.00762939453125,198.97654724121094,376.4925537109375,203.26536560058594,129.5847625732422,264.0417175292969,36.802276611328125,51.40471267700195,73.54436492919922,31.168092727661133,32.760009765625,163.4770965576172
2023-05-31,61.81063461303711,44.795860290527344,46.847286224365234,89.57189178466797,408.9594421386719,255.73471069335938,169.85247802734375,344.0923767089844,135.73435974121094,22.982332229614258,407.9324951171875,41.95880126953125,411.9833679199219,148.27232360839844,197.40725708007812,374.4442138671875,202.04632568359375,129.0294647216797,262.4869384765625,36.54026794433594,50.91691970825195,72.2519760131836,30.83796501159668,32.61426544189453,162.11529541015625
2023-06-01,62.718650817871094,45.56787872314453,47.21782302856445,90.33747100830078,413.171630859375,258.6246032714844,171.69009399414062,348.06732177734375,136.75521850585938,23.074804306030273,411.80828857421875,42.60750198364258,416.2328796386719,149.4817352294922,199.20909118652344,378.0336608886719,204.06503295898438,129.88156127929688,265.69549560546875,37.167213439941406,51.71426773071289,73.14816284179688,31.168092727661133,32.95991516113281,163.76327514648438
2023-06-02,63.542415618896484,46.33047866821289,48.80916976928711,94.0587158203125,419.0609130859375,261.8311767578125,177.91648864746094,350.67779541015625,139.739990234375,23.527250289916992,417.7635192871094,43.23740005493164,419.1185607910156,152.16175842285156,203.4617919921875,383.58367919921875,207.4393310546875,132.43785095214844,268.67626953125,37.7567253112793,52.47407531738281,75.37449645996094,31.8477725982666,33.313446044921875,164.70077514648438
2023-06-05,63.1679801940918,46.273990631103516,48.28261947631836,92.12057495117188,418.3393249511719,261.56396484375,175.53150939941406,350.9249572753906,139.2635955810547,23.37863540649414,416.96295166015625,42.96476364135742,416.8752136230469,151.62960815429688,202.90963745117188,382.84234619140625,206.8931884765625,132.06443786621094,268.2801513671875,37.719295501708984,52.23956298828125,74.87451934814453,31.682714462280273,33.265193939208984,163.75341796875
2023-06-06,63.71092224121094,46.71648406982422,49.2713623046875,94.74677276611328,419.2266540527344,261.7222595214844,180.15484619140625,350.86566162109375,140.20668029785156,23.444686889648438,417.8708801269531,43.340816497802734,417.5669860839844,151.63926696777344,204.63397216796875,383.6324157714844,207.8391571044922,132.49526977539062,268.7752990722656,38.00936508178711,52.68044662475586,75.47826385498047,32.080806732177734,33.28883361816406,163.71395874023438
2023-06-07,63.085025787353516,46.519683837890625,50.02952575683594,97.07217407226562,417.8465270996094,258.3236389160156,183.52565002441406,344.9130859375,141.23721313476562,23.712190628051758,416.4259948730469,42.927154541015625,411.3508605957031,151.82310485839844,205.69955444335938,382.37420654296875,207.4295654296875,133.6345977783203,264.7348937988281,37.92515182495117,52.286468505859375,77.47819519042969,32.207035064697266,32.91166305541992,161.26663208007812
2023-06-08,63.743350982666016,46.852439880371094,49.82218551635742,96.45946502685547,420.2623596191406,260.7321472167969,182.83950805664062,349.1945495605469,141.29556274414062,23.748517990112305,418.9447937011719,43.3690299987793,415.49163818359375,152.41329956054688,205.78672790527344,384.6663513183594,208.40478515625,133.88351440429688,267.35919189453125,38.13100814819336,52.74611282348633,77.14801025390625,32.17789840698242,33.20906066894531,163.01332092285156
